"ts_run","run_id","story_id","topstories_rank","beststories_rank","newstories_rank","status","score","descendants"
"2021-08-13 09:45:01",103881,28145247,185,13,,"hot",566,655
"2021-08-13 09:50:01",103882,28145247,187,13,,"hot",566,655
"2021-08-13 09:55:01",103883,28145247,187,13,,"hot",566,655
"2021-08-13 10:00:01",103884,28145247,186,13,,"hot",566,655
"2021-08-13 10:05:01",103885,28145247,186,13,,"hot",566,655
"2021-08-13 10:10:01",103886,28145247,184,13,,"hot",566,655
"2021-08-13 10:15:01",103887,28145247,183,13,,"hot",566,655
"2021-08-13 10:20:01",103888,28145247,183,13,,"hot",566,655
"2021-08-13 10:25:01",103889,28145247,184,13,,"hot",566,655
"2021-08-13 10:30:01",103890,28145247,185,13,,"hot",566,655
"2021-08-13 10:35:01",103891,28145247,185,13,,"hot",566,655
"2021-08-13 10:40:01",103892,28145247,184,13,,"hot",566,655
"2021-08-13 10:45:01",103893,28145247,184,13,,"hot",566,655
"2021-08-13 10:50:01",103894,28145247,184,13,,"hot",566,655
"2021-08-13 10:55:01",103895,28145247,184,13,,"hot",566,655
"2021-08-13 11:00:01",103896,28145247,184,13,,"hot",566,655
"2021-08-13 11:05:01",103897,28145247,184,13,,"hot",566,655
"2021-08-13 11:10:01",103898,28145247,184,13,,"hot",566,655
"2021-08-13 11:15:01",103899,28145247,186,13,,"hot",566,655
"2021-08-13 11:20:01",103900,28145247,184,13,,"hot",566,655
"2021-08-13 11:25:01",103901,28145247,184,13,,"hot",566,655
"2021-08-13 11:30:01",103902,28145247,184,13,,"hot",566,655
"2021-08-13 11:35:01",103903,28145247,185,13,,"hot",566,655
"2021-08-13 11:40:01",103904,28145247,186,13,,"hot",566,655
"2021-08-13 11:45:01",103905,28145247,185,13,,"hot",566,655
"2021-08-13 11:50:01",103906,28145247,186,13,,"hot",566,655
"2021-08-13 11:55:01",103907,28145247,187,13,,"hot",566,655
"2021-08-13 12:00:01",103908,28145247,187,13,,"hot",566,655
"2021-08-13 12:05:01",103909,28145247,188,13,,"hot",566,655
"2021-08-13 12:10:01",103910,28145247,189,13,,"hot",566,655
"2021-08-13 12:15:01",103911,28145247,190,13,,"hot",566,655
"2021-08-13 12:20:01",103912,28145247,191,13,,"hot",566,655
"2021-08-13 12:25:01",103913,28145247,191,13,,"hot",566,655
"2021-08-13 12:30:01",103914,28145247,191,13,,"hot",566,655
"2021-08-13 12:35:01",103915,28145247,191,13,,"hot",566,655
"2021-08-13 12:40:01",103916,28145247,191,13,,"hot",566,655
"2021-08-13 12:45:01",103917,28145247,191,13,,"hot",566,655
"2021-08-13 12:50:01",103918,28145247,191,13,,"hot",567,655
"2021-08-13 12:55:01",103919,28145247,191,13,,"hot",567,655
"2021-08-13 13:00:01",103920,28145247,193,13,,"hot",567,655
"2021-08-13 13:05:01",103921,28145247,194,13,,"hot",567,655
"2021-08-13 13:10:01",103922,28145247,195,14,,"hot",567,655
"2021-08-13 13:15:01",103923,28145247,195,14,,"hot",567,655
"2021-08-13 13:20:01",103924,28145247,195,14,,"hot",567,655
"2021-08-13 13:25:01",103925,28145247,196,14,,"hot",567,655
"2021-08-13 13:30:01",103926,28145247,198,14,,"hot",567,655
"2021-08-13 13:35:01",103927,28145247,200,14,,"hot",567,655
"2021-08-13 13:40:01",103928,28145247,202,14,,"hot",567,655
"2021-08-13 13:45:01",103929,28145247,204,14,,"hot",568,655
"2021-08-13 13:50:01",103930,28145247,208,14,,"hot",568,655
"2021-08-13 13:55:01",103931,28145247,209,14,,"hot",568,655
"2021-08-13 14:00:01",103932,28145247,209,14,,"hot",568,655
"2021-08-13 14:05:01",103933,28145247,208,14,,"hot",568,655
"2021-08-13 14:10:01",103934,28145247,211,14,,"hot",568,655
"2021-08-13 14:15:01",103935,28145247,211,14,,"hot",568,655
"2021-08-13 14:20:01",103936,28145247,210,14,,"hot",568,655
"2021-08-13 14:25:01",103937,28145247,210,14,,"hot",568,655
"2021-08-13 14:30:01",103938,28145247,209,14,,"hot",568,655
"2021-08-13 14:35:01",103939,28145247,209,14,,"hot",568,655
"2021-08-13 14:40:01",103940,28145247,210,14,,"hot",568,655
"2021-08-13 14:45:01",103941,28145247,209,14,,"hot",568,655
"2021-08-13 14:50:02",103942,28145247,211,14,,"hot",568,655
"2021-08-13 14:55:01",103943,28145247,216,14,,"hot",568,655
"2021-08-13 15:00:01",103944,28145247,216,14,,"hot",568,655
"2021-08-13 15:05:01",103945,28145247,216,14,,"hot",568,655
"2021-08-13 15:10:01",103946,28145247,217,14,,"hot",568,655
"2021-08-13 15:15:01",103947,28145247,216,14,,"hot",568,655
"2021-08-13 15:20:02",103948,28145247,216,14,,"hot",568,655
"2021-08-13 15:25:01",103949,28145247,216,14,,"hot",568,655
"2021-08-13 15:30:01",103950,28145247,217,14,,"hot",568,655
"2021-08-13 15:35:01",103951,28145247,216,14,,"hot",568,655
"2021-08-13 15:40:02",103952,28145247,216,14,,"hot",568,655
"2021-08-13 15:45:01",103953,28145247,216,14,,"hot",568,655
"2021-08-13 15:50:01",103954,28145247,216,14,,"hot",568,655
"2021-08-13 15:55:01",103955,28145247,217,14,,"hot",568,655
"2021-08-13 16:00:02",103956,28145247,218,14,,"hot",568,655
"2021-08-13 16:05:01",103957,28145247,219,14,,"hot",568,655
"2021-08-13 16:10:01",103958,28145247,219,14,,"hot",568,655
"2021-08-13 16:15:01",103959,28145247,220,14,,"hot",568,655
"2021-08-13 16:20:01",103960,28145247,221,14,,"hot",568,655
"2021-08-13 16:25:01",103961,28145247,221,14,,"hot",568,655
"2021-08-13 16:30:01",103962,28145247,222,14,,"hot",568,655
"2021-08-13 16:35:01",103963,28145247,223,14,,"hot",568,655
"2021-08-13 16:40:01",103964,28145247,224,14,,"hot",568,655
"2021-08-13 16:45:01",103965,28145247,224,14,,"hot",568,655
"2021-08-13 16:50:01",103966,28145247,224,14,,"hot",568,655
"2021-08-13 16:55:01",103967,28145247,226,14,,"hot",568,655
"2021-08-13 17:00:01",103968,28145247,226,14,,"hot",568,655
"2021-08-13 17:05:01",103969,28145247,228,14,,"hot",568,655
"2021-08-13 17:10:01",103970,28145247,229,14,,"hot",568,655
"2021-08-13 17:15:01",103971,28145247,226,14,,"hot",568,655
"2021-08-13 17:20:01",103972,28145247,228,14,,"hot",568,655
"2021-08-13 17:25:01",103973,28145247,229,14,,"hot",568,655
"2021-08-13 17:30:01",103974,28145247,230,14,,"hot",568,655
"2021-08-13 17:35:01",103975,28145247,229,14,,"hot",568,655
"2021-08-13 17:40:01",103976,28145247,229,14,,"hot",568,655
"2021-08-13 17:45:01",103977,28145247,229,14,,"hot",568,655
"2021-08-13 17:50:01",103978,28145247,229,14,,"hot",568,655
"2021-08-13 17:55:01",103979,28145247,229,14,,"hot",568,655
"2021-08-13 18:00:02",103980,28145247,232,14,,"hot",568,655
"2021-08-13 18:05:01",103981,28145247,232,14,,"hot",568,655
"2021-08-13 18:10:01",103982,28145247,234,14,,"hot",568,655
"2021-08-13 18:15:01",103983,28145247,235,15,,"hot",568,655
"2021-08-13 18:20:01",103984,28145247,235,15,,"hot",568,655
"2021-08-13 18:25:01",103985,28145247,235,15,,"hot",568,655
"2021-08-13 18:30:01",103986,28145247,237,15,,"hot",568,655
"2021-08-13 18:35:01",103987,28145247,238,15,,"hot",568,655
"2021-08-13 18:40:01",103988,28145247,239,15,,"hot",568,655
"2021-08-13 18:45:01",103989,28145247,241,15,,"hot",568,655
"2021-08-13 18:50:01",103990,28145247,240,15,,"hot",568,656
"2021-08-13 18:55:01",103991,28145247,239,15,,"hot",568,656
"2021-08-13 19:00:01",103992,28145247,241,15,,"hot",568,656
"2021-08-13 19:05:01",103993,28145247,240,15,,"hot",568,656
"2021-08-13 19:10:01",103994,28145247,241,15,,"hot",568,656
"2021-08-13 19:15:01",103995,28145247,243,15,,"hot",568,656
"2021-08-13 19:20:01",103996,28145247,243,15,,"hot",568,656
"2021-08-13 19:25:01",103997,28145247,244,15,,"hot",568,656
"2021-08-13 19:30:01",103998,28145247,242,15,,"hot",568,656
"2021-08-13 19:35:01",103999,28145247,244,15,,"hot",568,656
"2021-08-13 19:40:01",104000,28145247,244,15,,"hot",568,656
"2021-08-13 19:45:01",104001,28145247,245,15,,"hot",568,656
"2021-08-13 19:50:01",104002,28145247,245,15,,"hot",568,656
"2021-08-13 19:55:01",104003,28145247,245,15,,"hot",568,656
"2021-08-13 20:00:01",104004,28145247,245,15,,"hot",568,656
"2021-08-13 20:05:01",104005,28145247,245,15,,"hot",568,656
"2021-08-13 20:10:01",104006,28145247,244,15,,"hot",568,656
"2021-08-13 20:15:01",104007,28145247,245,15,,"hot",568,656
"2021-08-13 20:20:01",104008,28145247,245,15,,"hot",568,656
"2021-08-13 20:25:01",104009,28145247,245,15,,"hot",568,656
"2021-08-13 20:30:01",104010,28145247,246,15,,"hot",568,656
"2021-08-13 20:35:01",104011,28145247,246,15,,"hot",568,656
"2021-08-13 20:40:01",104012,28145247,246,15,,"hot",568,656
"2021-08-13 20:45:01",104013,28145247,248,15,,"hot",568,656
"2021-08-13 20:50:01",104014,28145247,248,15,,"hot",568,656
"2021-08-13 20:55:01",104015,28145247,249,15,,"hot",568,656
"2021-08-13 21:00:01",104016,28145247,249,15,,"hot",568,656
"2021-08-13 21:05:02",104017,28145247,250,15,,"hot",568,656
"2021-08-13 21:10:01",104018,28145247,250,15,,"hot",568,656
"2021-08-13 21:15:01",104019,28145247,249,15,,"hot",568,656
"2021-08-13 21:20:01",104020,28145247,250,15,,"hot",568,656
"2021-08-13 21:25:01",104021,28145247,210,9,,"hot",568,656
"2021-08-13 21:30:01",104022,28145247,213,9,,"hot",568,656
"2021-08-13 21:35:01",104023,28145247,213,9,,"hot",568,656
"2021-08-13 21:40:01",104024,28145247,214,9,,"hot",568,656
"2021-08-13 21:45:01",104025,28145247,217,9,,"hot",568,656
"2021-08-13 21:50:01",104026,28145247,219,9,,"hot",568,656
"2021-08-13 21:55:01",104027,28145247,220,9,,"hot",568,656
"2021-08-13 22:00:01",104028,28145247,221,9,,"hot",568,656
"2021-08-13 22:05:01",104029,28145247,221,9,,"hot",568,656
"2021-08-13 22:10:01",104030,28145247,222,9,,"hot",568,656
"2021-08-13 22:15:01",104031,28145247,223,9,,"hot",568,656
"2021-08-13 22:20:01",104032,28145247,224,9,,"hot",568,656
"2021-08-13 22:25:01",104033,28145247,224,9,,"hot",568,656
"2021-08-13 22:30:01",104034,28145247,224,9,,"hot",568,656
"2021-08-13 22:35:01",104035,28145247,226,9,,"hot",568,656
"2021-08-13 22:40:01",104036,28145247,226,9,,"hot",568,656
"2021-08-13 22:45:01",104037,28145247,232,9,,"hot",568,656
"2021-08-13 22:50:01",104038,28145247,233,9,,"hot",568,656
"2021-08-13 22:55:01",104039,28145247,233,9,,"hot",568,656
"2021-08-13 23:00:01",104040,28145247,234,9,,"hot",568,656
"2021-08-13 23:05:01",104041,28145247,237,9,,"hot",568,656
"2021-08-13 23:10:01",104042,28145247,237,9,,"hot",568,656
"2021-08-13 23:15:01",104043,28145247,237,9,,"hot",568,656
"2021-08-13 23:20:01",104044,28145247,238,10,,"hot",568,656
"2021-08-13 23:25:01",104045,28145247,237,10,,"hot",568,656
"2021-08-13 23:30:01",104046,28145247,238,10,,"hot",568,656
"2021-08-13 23:35:01",104047,28145247,240,10,,"hot",568,656
"2021-08-13 23:40:01",104048,28145247,240,10,,"hot",568,656
"2021-08-13 23:45:01",104049,28145247,240,10,,"hot",568,656
"2021-08-13 23:50:01",104050,28145247,241,10,,"hot",568,656
"2021-08-13 23:55:01",104051,28145247,241,10,,"hot",568,656
"2021-08-14 00:00:01",104052,28145247,241,10,,"hot",568,656
"2021-08-14 00:05:01",104053,28145247,241,10,,"hot",568,656
"2021-08-14 00:10:01",104054,28145247,241,10,,"hot",568,656
"2021-08-14 00:15:01",104055,28145247,241,10,,"hot",568,656
"2021-08-14 00:20:01",104056,28145247,240,10,,"hot",568,656
"2021-08-14 00:25:01",104057,28145247,241,10,,"hot",568,656
"2021-08-14 00:30:01",104058,28145247,242,10,,"hot",568,656
"2021-08-14 00:35:01",104059,28145247,242,10,,"hot",568,656
"2021-08-14 00:40:01",104060,28145247,242,10,,"hot",568,656
"2021-08-14 00:45:01",104061,28145247,242,10,,"hot",568,656
"2021-08-14 00:50:01",104062,28145247,243,10,,"hot",568,656
"2021-08-14 00:55:01",104063,28145247,243,10,,"hot",568,656
"2021-08-14 01:00:01",104064,28145247,245,10,,"hot",568,656
"2021-08-14 01:05:01",104065,28145247,245,10,,"hot",568,656
"2021-08-14 01:10:01",104066,28145247,247,10,,"hot",568,656
"2021-08-14 01:15:01",104067,28145247,248,10,,"hot",568,656
"2021-08-14 01:20:01",104068,28145247,247,10,,"hot",568,656
"2021-08-14 01:25:01",104069,28145247,247,10,,"hot",568,656
"2021-08-14 01:30:01",104070,28145247,246,10,,"hot",568,656
"2021-08-14 01:35:01",104071,28145247,245,10,,"hot",568,656
"2021-08-14 01:40:01",104072,28145247,245,10,,"hot",568,656
"2021-08-14 01:45:01",104073,28145247,245,10,,"hot",568,656
"2021-08-14 01:50:01",104074,28145247,245,10,,"hot",568,656
"2021-08-14 01:55:01",104075,28145247,246,10,,"hot",568,656
"2021-08-14 02:00:02",104076,28145247,247,10,,"hot",568,656
"2021-08-14 02:05:01",104077,28145247,247,10,,"hot",568,656
"2021-08-14 02:10:01",104078,28145247,248,10,,"hot",568,656
"2021-08-14 02:15:01",104079,28145247,247,10,,"hot",568,656
"2021-08-14 02:20:01",104080,28145247,247,10,,"hot",568,656
"2021-08-14 02:25:01",104081,28145247,248,10,,"hot",568,656
"2021-08-14 02:30:01",104082,28145247,248,10,,"hot",568,656
"2021-08-14 02:35:01",104083,28145247,251,10,,"hot",568,656
"2021-08-14 02:40:01",104084,28145247,252,10,,"hot",568,656
"2021-08-14 02:45:01",104085,28145247,252,10,,"hot",568,656
"2021-08-14 02:50:01",104086,28145247,252,10,,"hot",568,656
"2021-08-14 02:55:01",104087,28145247,253,10,,"hot",568,656
"2021-08-14 03:00:01",104088,28145247,253,10,,"hot",568,656
"2021-08-14 03:05:01",104089,28145247,254,10,,"hot",568,656
"2021-08-14 03:10:01",104090,28145247,253,10,,"hot",568,656
"2021-08-14 03:15:01",104091,28145247,252,10,,"hot",568,656
"2021-08-14 03:20:01",104092,28145247,251,10,,"hot",568,656
"2021-08-14 03:25:01",104093,28145247,251,10,,"hot",568,656
"2021-08-14 03:30:01",104094,28145247,251,10,,"hot",569,656
"2021-08-14 03:35:01",104095,28145247,251,10,,"hot",569,656
"2021-08-14 03:40:01",104096,28145247,253,10,,"hot",569,656
"2021-08-14 03:45:01",104097,28145247,253,10,,"hot",569,656
"2021-08-14 03:50:01",104098,28145247,253,10,,"hot",569,656
"2021-08-14 03:55:02",104099,28145247,255,10,,"hot",569,656
"2021-08-14 04:00:01",104100,28145247,255,10,,"hot",569,656
"2021-08-14 04:05:01",104101,28145247,255,10,,"hot",569,656
"2021-08-14 04:10:01",104102,28145247,256,10,,"hot",569,656
"2021-08-14 04:15:01",104103,28145247,258,10,,"hot",569,656
"2021-08-14 04:20:01",104104,28145247,257,10,,"hot",569,656
"2021-08-14 04:25:01",104105,28145247,258,10,,"hot",569,656
"2021-08-14 04:30:01",104106,28145247,260,10,,"hot",569,656
"2021-08-14 04:35:01",104107,28145247,261,10,,"hot",569,656
"2021-08-14 04:40:01",104108,28145247,261,10,,"hot",569,656
"2021-08-14 04:45:01",104109,28145247,261,10,,"hot",569,656
"2021-08-14 04:50:01",104110,28145247,261,10,,"hot",569,656
"2021-08-14 04:55:01",104111,28145247,260,10,,"hot",569,656
"2021-08-14 05:00:01",104112,28145247,264,10,,"hot",569,656
"2021-08-14 05:05:01",104113,28145247,264,10,,"hot",569,656
"2021-08-14 05:10:01",104114,28145247,264,10,,"hot",569,656
"2021-08-14 05:15:01",104115,28145247,264,10,,"hot",569,656
"2021-08-14 05:20:01",104116,28145247,265,10,,"hot",569,656
"2021-08-14 05:25:01",104117,28145247,264,10,,"hot",569,656
"2021-08-14 05:30:01",104118,28145247,262,10,,"hot",569,656
"2021-08-14 05:35:01",104119,28145247,263,10,,"hot",569,656
"2021-08-14 05:40:01",104120,28145247,263,10,,"hot",569,656
"2021-08-14 05:45:01",104121,28145247,265,10,,"hot",569,656
"2021-08-14 05:50:01",104122,28145247,265,10,,"hot",569,656
"2021-08-14 05:55:01",104123,28145247,265,10,,"hot",569,656
"2021-08-14 06:00:01",104124,28145247,265,10,,"hot",569,656
"2021-08-14 06:05:01",104125,28145247,264,10,,"hot",569,656
"2021-08-14 06:10:01",104126,28145247,264,10,,"hot",569,656
"2021-08-14 06:15:01",104127,28145247,264,10,,"hot",569,656
"2021-08-14 06:20:01",104128,28145247,264,10,,"hot",569,656
"2021-08-14 06:25:01",104129,28145247,264,10,,"hot",569,656
"2021-08-14 06:30:01",104130,28145247,265,10,,"hot",569,656
"2021-08-14 06:35:01",104131,28145247,266,10,,"hot",569,656
"2021-08-14 06:40:02",104132,28145247,267,10,,"hot",569,656
"2021-08-14 06:45:01",104133,28145247,267,10,,"hot",569,656
"2021-08-14 06:50:01",104134,28145247,266,10,,"hot",569,656
"2021-08-14 06:55:01",104135,28145247,265,10,,"hot",569,656
"2021-08-14 07:00:01",104136,28145247,265,10,,"hot",569,656
"2021-08-14 07:05:01",104137,28145247,265,10,,"hot",569,656
"2021-08-14 07:10:01",104138,28145247,266,10,,"hot",569,657
"2021-08-14 07:15:02",104139,28145247,266,10,,"hot",569,657
"2021-08-14 07:20:01",104140,28145247,266,10,,"hot",569,657
"2021-08-14 07:25:01",104141,28145247,266,10,,"hot",569,657
"2021-08-14 07:30:01",104142,28145247,266,10,,"hot",569,657
"2021-08-14 07:35:01",104143,28145247,269,10,,"hot",569,657
"2021-08-14 07:40:01",104144,28145247,269,10,,"hot",569,657
"2021-08-14 07:45:01",104145,28145247,270,10,,"hot",569,657
"2021-08-14 07:50:01",104146,28145247,270,10,,"hot",569,657
"2021-08-14 07:55:01",104147,28145247,270,10,,"hot",569,657
"2021-08-14 08:00:01",104148,28145247,270,10,,"hot",569,657
"2021-08-14 08:05:01",104149,28145247,270,10,,"hot",569,657
"2021-08-14 08:10:02",104150,28145247,270,10,,"hot",569,657
"2021-08-14 08:15:02",104151,28145247,270,10,,"hot",569,657
"2021-08-14 08:20:01",104152,28145247,270,10,,"hot",569,657
"2021-08-14 08:25:01",104153,28145247,270,10,,"hot",569,657
"2021-08-14 08:30:01",104154,28145247,271,10,,"hot",569,657
"2021-08-14 08:35:01",104155,28145247,270,10,,"hot",569,657
"2021-08-14 08:40:01",104156,28145247,269,10,,"hot",569,657
"2021-08-14 08:45:01",104157,28145247,270,10,,"hot",569,657
"2021-08-14 08:50:01",104158,28145247,270,10,,"hot",569,657
"2021-08-14 08:55:01",104159,28145247,270,10,,"hot",569,657
"2021-08-14 09:00:02",104160,28145247,270,10,,"hot",569,657
"2021-08-14 09:05:01",104161,28145247,270,10,,"hot",569,657
"2021-08-14 09:10:01",104162,28145247,270,10,,"hot",569,657
"2021-08-14 09:15:01",104163,28145247,269,10,,"hot",569,657
"2021-08-14 09:20:01",104164,28145247,270,10,,"hot",569,657
"2021-08-14 09:25:01",104165,28145247,269,10,,"hot",569,657
"2021-08-14 09:30:01",104166,28145247,271,10,,"hot",569,657
"2021-08-14 09:35:01",104167,28145247,271,10,,"hot",569,657
"2021-08-14 09:40:01",104168,28145247,272,10,,"hot",569,657
"2021-08-14 09:45:01",104169,28145247,273,10,,"hot",569,658
"2021-08-14 09:50:01",104170,28145247,273,10,,"hot",569,658
"2021-08-14 09:55:02",104171,28145247,273,10,,"hot",569,658
"2021-08-14 10:00:01",104172,28145247,273,10,,"hot",569,658
"2021-08-14 10:05:01",104173,28145247,271,10,,"hot",569,658
"2021-08-14 10:10:01",104174,28145247,271,10,,"hot",569,658
"2021-08-14 10:15:01",104175,28145247,270,10,,"hot",569,658
"2021-08-14 10:20:01",104176,28145247,270,10,,"hot",569,658
"2021-08-14 10:25:01",104177,28145247,268,10,,"hot",569,658
"2021-08-14 10:30:01",104178,28145247,268,10,,"hot",569,658
"2021-08-14 10:35:01",104179,28145247,268,10,,"hot",569,658
"2021-08-14 10:40:01",104180,28145247,268,10,,"hot",569,658
"2021-08-14 10:45:01",104181,28145247,270,10,,"hot",569,658
"2021-08-14 10:50:01",104182,28145247,271,10,,"hot",569,658
"2021-08-14 10:55:01",104183,28145247,271,10,,"hot",569,658
"2021-08-14 11:00:01",104184,28145247,271,10,,"hot",569,658
"2021-08-14 11:05:01",104185,28145247,272,10,,"hot",569,658
"2021-08-14 11:10:01",104186,28145247,272,10,,"hot",569,658
"2021-08-14 11:15:01",104187,28145247,272,10,,"hot",569,658
"2021-08-14 11:20:01",104188,28145247,272,10,,"hot",569,658
"2021-08-14 11:25:01",104189,28145247,272,10,,"hot",569,658
"2021-08-14 11:30:01",104190,28145247,272,10,,"hot",569,658
"2021-08-14 11:35:01",104191,28145247,272,10,,"hot",569,658
"2021-08-14 11:40:02",104192,28145247,272,10,,"hot",569,658
"2021-08-14 11:45:01",104193,28145247,272,10,,"hot",569,658
"2021-08-14 11:50:01",104194,28145247,272,10,,"hot",569,658
"2021-08-14 11:55:01",104195,28145247,272,10,,"hot",569,658
"2021-08-14 12:00:01",104196,28145247,272,10,,"hot",569,658
"2021-08-14 12:05:01",104197,28145247,272,10,,"hot",569,658
"2021-08-14 12:10:01",104198,28145247,272,10,,"hot",569,658
"2021-08-14 12:15:01",104199,28145247,272,10,,"hot",569,658
"2021-08-14 12:20:01",104200,28145247,273,10,,"hot",569,658
"2021-08-14 12:25:01",104201,28145247,272,10,,"hot",569,658
"2021-08-14 12:30:01",104202,28145247,271,10,,"hot",569,658
"2021-08-14 12:35:01",104203,28145247,272,10,,"hot",569,658
"2021-08-14 12:40:01",104204,28145247,274,10,,"hot",569,658
"2021-08-14 12:45:01",104205,28145247,274,10,,"hot",569,658
"2021-08-14 12:50:01",104206,28145247,274,10,,"hot",569,658
"2021-08-14 12:55:01",104207,28145247,276,10,,"hot",569,658
"2021-08-14 13:00:01",104208,28145247,276,10,,"hot",569,658
"2021-08-14 13:05:01",104209,28145247,276,10,,"hot",569,658
"2021-08-14 13:10:01",104210,28145247,275,10,,"hot",569,658
"2021-08-14 13:15:01",104211,28145247,278,10,,"hot",569,658
"2021-08-14 13:20:01",104212,28145247,279,10,,"hot",569,658
"2021-08-14 13:25:01",104213,28145247,277,10,,"hot",569,658
"2021-08-14 13:30:01",104214,28145247,277,10,,"hot",569,658
"2021-08-14 13:35:01",104215,28145247,277,10,,"hot",569,658
"2021-08-14 13:40:01",104216,28145247,277,10,,"hot",569,658
"2021-08-14 13:45:02",104217,28145247,277,10,,"hot",569,658
"2021-08-14 13:50:01",104218,28145247,278,10,,"hot",569,658
"2021-08-14 13:55:01",104219,28145247,279,10,,"hot",569,658
"2021-08-14 14:00:01",104220,28145247,278,10,,"hot",569,658
"2021-08-14 14:05:01",104221,28145247,278,10,,"hot",569,658
"2021-08-14 14:10:01",104222,28145247,279,10,,"hot",569,658
"2021-08-14 14:15:01",104223,28145247,278,10,,"hot",569,658
"2021-08-14 14:20:01",104224,28145247,278,10,,"hot",569,658
"2021-08-14 14:25:01",104225,28145247,279,10,,"hot",569,658
"2021-08-14 14:30:01",104226,28145247,280,10,,"hot",569,658
"2021-08-14 14:35:01",104227,28145247,280,10,,"hot",569,658
"2021-08-14 14:40:01",104228,28145247,282,10,,"hot",569,658
"2021-08-14 14:45:02",104229,28145247,281,10,,"hot",569,658
"2021-08-14 14:50:01",104230,28145247,283,10,,"hot",569,658
"2021-08-14 14:55:01",104231,28145247,283,10,,"hot",569,658
"2021-08-14 15:00:01",104232,28145247,283,10,,"hot",569,658
"2021-08-14 15:05:01",104233,28145247,285,10,,"hot",569,658
"2021-08-14 15:10:01",104234,28145247,285,10,,"hot",569,658
"2021-08-14 15:15:01",104235,28145247,285,10,,"hot",569,658
"2021-08-14 15:20:01",104236,28145247,283,10,,"hot",570,658
"2021-08-14 15:25:01",104237,28145247,283,10,,"hot",570,658
"2021-08-14 15:30:01",104238,28145247,283,10,,"hot",570,658
"2021-08-14 15:35:01",104239,28145247,284,10,,"hot",570,658
"2021-08-14 15:40:01",104240,28145247,284,10,,"hot",570,658
"2021-08-14 15:45:01",104241,28145247,285,10,,"hot",570,658
"2021-08-14 15:50:01",104242,28145247,286,10,,"hot",570,658
"2021-08-14 15:55:01",104243,28145247,296,10,,"hot",570,658
"2021-08-14 16:00:01",104244,28145247,296,10,,"hot",570,658
"2021-08-14 16:05:01",104245,28145247,296,10,,"hot",570,658
"2021-08-14 16:10:01",104246,28145247,296,10,,"hot",570,658
"2021-08-14 16:15:01",104247,28145247,296,10,,"hot",570,658
"2021-08-14 16:20:01",104248,28145247,296,10,,"hot",570,658
"2021-08-14 16:25:01",104249,28145247,297,10,,"hot",570,658
"2021-08-14 16:30:01",104250,28145247,297,10,,"hot",570,658
"2021-08-14 16:35:01",104251,28145247,298,10,,"hot",570,658
"2021-08-14 16:40:01",104252,28145247,298,10,,"hot",570,658
"2021-08-14 16:45:01",104253,28145247,298,10,,"hot",570,658
"2021-08-14 16:50:01",104254,28145247,299,10,,"hot",570,658
"2021-08-14 16:55:01",104255,28145247,299,10,,"hot",570,658
"2021-08-14 17:00:01",104256,28145247,300,10,,"hot",570,658
"2021-08-14 17:05:01",104257,28145247,301,10,,"hot",570,658
"2021-08-14 17:10:01",104258,28145247,302,10,,"hot",570,658
"2021-08-14 17:15:01",104259,28145247,302,10,,"hot",570,658
"2021-08-14 17:20:01",104260,28145247,304,10,,"hot",570,658
"2021-08-14 17:25:01",104261,28145247,305,10,,"hot",570,658
"2021-08-14 17:30:02",104262,28145247,305,10,,"hot",570,658
"2021-08-14 17:35:01",104263,28145247,305,10,,"hot",570,658
"2021-08-14 17:40:01",104264,28145247,307,10,,"hot",570,658
"2021-08-14 17:45:01",104265,28145247,307,10,,"hot",570,658
"2021-08-14 17:50:02",104266,28145247,307,10,,"hot",570,658
"2021-08-14 17:55:01",104267,28145247,307,10,,"hot",570,658
"2021-08-14 18:00:01",104268,28145247,307,10,,"hot",570,658
"2021-08-14 18:05:02",104269,28145247,308,10,,"hot",570,658
"2021-08-14 18:10:01",104270,28145247,309,10,,"hot",570,658
"2021-08-14 18:15:01",104271,28145247,309,10,,"hot",570,658
"2021-08-14 18:20:01",104272,28145247,309,10,,"hot",570,658
"2021-08-14 18:25:01",104273,28145247,309,10,,"hot",570,658
"2021-08-14 18:30:01",104274,28145247,309,10,,"hot",571,658
"2021-08-14 18:35:01",104275,28145247,308,10,,"hot",571,658
"2021-08-14 18:40:01",104276,28145247,307,10,,"hot",571,658
"2021-08-14 18:45:01",104277,28145247,308,10,,"hot",571,658
"2021-08-14 18:50:01",104278,28145247,308,10,,"hot",571,658
"2021-08-14 18:55:01",104279,28145247,308,10,,"hot",571,658
"2021-08-14 19:00:02",104280,28145247,309,10,,"hot",571,658
"2021-08-14 19:05:01",104281,28145247,309,10,,"hot",571,658
"2021-08-14 19:10:02",104282,28145247,310,10,,"hot",571,658
"2021-08-14 19:15:01",104283,28145247,310,10,,"hot",571,658
"2021-08-14 19:20:01",104284,28145247,311,10,,"hot",571,658
"2021-08-14 19:25:01",104285,28145247,310,10,,"hot",571,658
"2021-08-14 19:30:01",104286,28145247,310,10,,"hot",571,658
"2021-08-14 19:35:01",104287,28145247,310,10,,"hot",571,658
"2021-08-14 19:40:01",104288,28145247,311,10,,"hot",571,658
"2021-08-14 19:45:01",104289,28145247,311,10,,"hot",571,658
"2021-08-14 19:50:01",104290,28145247,311,10,,"hot",571,658
